sep=;
2167,7038574219;-144,5924835205;
2172,7006835938;-144,5813751221;
2177,7099609375;-144,4881896973;
2182,7297363281;-144,3802185059;
2187,7612304688;-144,1664733887;
2192,8054199219;-143,8385314941;
2197,8598632813;-143,6403045654;
2202,9260253906;-143,8007049561;
2208,0051269531;-144,2468414307;
2213,0949707031;-144,5700836182;
2218,1962890625;-144,4844818115;
2223,3093261719;-144,1100921631;
2228,4353027344;-143,6449584961;
2233,5720214844;-143,4047393799;
2238,7207031250;-143,6379699707;
2243,8823242188;-144,1922302246;
2249,0546875000;-144,4891662598;
2254,2387695313;-144,3214721680;
2259,4362792969;-144,1550750732;
2264,6442871094;-144,1821746826;
2269,8645019531;-144,1754455566;
2275,0979003906;-144,0153656006;
2280,3422851563;-143,8193817139;
2285,5986328125;-143,7546386719;
2290,8671875000;-144,0445861816;
2296,1489257813;-144,7613830566;
2301,4416503906;-145,5922851563;
2306,7468261719;-145,6518402100;
2312,0651855469;-145,7348937988;
2317,3947753906;-146,4497528076;
2322,7365722656;-147,5416564941;
2328,0917968750;-147,5503997803;
2333,4582519531;-146,4083557129;
2338,8369140625;-145,4119262695;
2344,2282714844;-144,8924102783;
2349,6330566406;-144,8750610352;
2355,0490722656;-144,9915008545;
2360,4777832031;-144,5228729248;
2365,9201660156;-143,9232177734;
2371,3737792969;-143,7216339111;
2376,8398437500;-144,0995025635;
2382,3200683594;-144,7596893311;
2387,8112792969;-144,9868774414;
2393,3154296875;-144,4170379639;
2398,8334960938;-144,0217742920;
2404,3630371094;-143,9792785645;
2409,9052734375;-144,2345886230;
2415,4602050781;-144,6532135010;
2421,0292968750;-144,9769897461;
2426,6101074219;-144,7906188965;
2432,2036132813;-144,4660797119;
2437,8112792969;-144,3551177979;
2443,4306640625;-144,5780792236;
2449,0629882813;-145,1000061035;
2454,7094726563;-145,5494689941;
2460,3676757813;-145,7374420166;
2466,0390625000;-145,6372680664;
2471,7233886719;-145,3264770508;
2477,4223632813;-145,4634552002;
2483,1330566406;-145,7708892822;
2488,8566894531;-145,6231231689;
2494,5952148438;-145,0444183350;
2500,3454589844;-144,6481933594;
2506,1088867188;-144,5025329590;
2511,8869628906;-144,2528686523;
2517,6770019531;-143,7822723389;
2523,4804687500;-143,8499450684;
2529,2985839844;-144,5161437988;
2535,1289062500;-145,1285552979;
2540,9726562500;-144,8718566895;
2546,8295898438;-144,6705322266;
2552,7016601563;-144,9189605713;
2558,5859375000;-145,5068359375;
2564,4836425781;-145,6402893066;
2570,3962402344;-145,4468383789;
2576,3212890625;-145,4802398682;
2582,2597656250;-145,5876159668;
2588,2136230469;-145,2566070557;
2594,1796875000;-144,4257049561;
2600,1594238281;-143,7335357666;
2606,1528320313;-143,4715423584;
2612,1616210938;-143,4629516602;
2618,1828613281;-143,7198638916;
2624,2180175781;-144,2465362549;
2630,2685546875;-144,8581695557;
2636,3312988281;-145,1594696045;
2642,4084472656;-145,1418762207;
2648,5007324219;-145,0783081055;
2654,6057128906;-145,4258270264;
2660,7248535156;-145,9299468994;
2666,8593750000;-145,9052734375;
2673,0065917969;-145,0940399170;
2679,1682128906;-144,1763763428;
2685,3437500000;-143,9203948975;
2691,5351562500;-144,1453399658;
2697,7395019531;-144,3932189941;
2703,9577636719;-144,7384948730;
2710,1921386719;-145,2804565430;
2716,4394531250;-145,6950225830;
2722,7009277344;-145,2682800293;
2728,9785156250;-144,7772979736;
2735,2690429688;-144,7335815430;
2741,5739746094;-144,7097625732;
2747,8935546875;-144,3722229004;
2754,2290039063;-144,0681762695;
2760,5778808594;-143,9213409424;
2766,9411621094;-143,8884277344;
2773,3205566406;-144,1257629395;
2779,7133789063;-144,7101135254;
2786,1208496094;-145,5950164795;
2792,5444335938;-146,5330200195;
2798,9814453125;-146,9318389893;
2805,4333496094;-146,6259155273;
2811,9001464844;-146,0499572754;
2818,3833007813;-145,4706115723;
2824,8798828125;-145,1206054688;
2831,3913574219;-145,0062866211;
2837,9194335938;-144,7177124023;
2844,4611816406;-144,5275573730;
2851,0178222656;-144,8681793213;
2857,5910644531;-145,3297271729;
2864,1779785156;-145,3465423584;
2870,7802734375;-145,3085632324;
2877,3991699219;-145,5292205811;
2884,0317382813;-145,9167938232;
2890,6796875000;-146,1625213623;
2897,3427734375;-146,2585144043;
2904,0229492188;-146,4066009521;
2910,7170410156;-146,4081268311;
2917,4265136719;-146,4505920410;
2924,1528320313;-146,3718872070;
2930,8933105469;-145,9165496826;
2937,6491699219;-145,4723205566;
2944,4223632813;-145,4358673096;
2951,2094726563;-145,9355163574;
2958,0122070313;-146,6583709717;
2964,8305664063;-147,0457611084;
2971,6662597656;-146,6948852539;
2978,5163574219;-145,9436645508;
2985,3820800781;-145,4421844482;
2992,2651367188;-145,6090698242;
2999,1625976563;-145,8912200928;
3006,0756835938;-146,2237091064;
3013,0065917969;-146,2569732666;
3019,9519042969;-146,2693023682;
3026,9130859375;-146,2454681396;
3033,8920898438;-146,1701354980;
3040,8852539063;-146,0667572021;
3047,8947753906;-145,9732513428;
3054,9204101563;-145,9223937988;
3061,9638671875;-145,9413604736;
3069,0219726563;-146,0460968018;
3076,0961914063;-146,2353210449;
3083,1884765625;-146,4342651367;
3090,2954101563;-146,5751037598;
3097,4189453125;-146,6125946045;
3104,5603027344;-146,5275268555;
3111,7165527344;-146,3312683105;
3118,8894042969;-146,0592498779;
3126,0786132813;-145,7760009766;
3133,2861328125;-145,5275726318;
3140,5085449219;-145,3440399170;
3147,7475585938;-145,2449340820;
3155,0051269531;-145,2381896973;
3162,2775878906;-145,3190155029;
3169,5668945313;-145,4710235596;
3176,8747558594;-145,6421051025;
3184,1977539063;-145,7916107178;
3191,5375976563;-145,8947753906;
3198,8959960938;-145,9429473877;
3206,2695312500;-145,9425964355;
3213,6604003906;-145,9107360840;
3221,0681152344;-145,8679199219;
3228,4946289063;-145,8337554932;
3235,9365234375;-145,8139953613;
3243,3955078125;-145,8048095703;
3250,8735351563;-145,7973480225;
3258,3671875000;-145,7824096680;
3265,8779296875;-145,7555236816;
3273,4077148438;-145,7209014893;
3280,9531250000;-145,6925811768;
3288,5161132813;-145,6949157715;
3296,0961914063;-145,7455291748;
3303,6958007813;-145,8454589844;
3311,3110351563;-145,9841461182;
3318,9438476563;-146,1413421631;
3326,5961914063;-146,2928161621;
3334,2641601563;-146,4166259766;
3341,9499511719;-146,4978485107;
3349,6550292969;-146,5297851563;
3357,3762207031;-146,5125122070;
3365,1152343750;-146,4499664307;
3372,8740234375;-146,3564300537;
3380,6486816406;-146,2568664551;
3388,4414062500;-146,1767272949;
3396,2519531250;-146,1358032227;
3404,0825195313;-146,1408081055;
3411,9289550781;-146,1844940186;
3419,7937011719;-146,2519989014;
3427,6784667969;-146,3303375244;
3435,5795898438;-146,4145660400;
3443,4987792969;-146,5060577393;
3451,4382324219;-146,6037445068;
3459,3940429688;-146,6954498291;
3467,3681640625;-146,7572479248;
3475,3608398438;-146,7604370117;
3483,3735351563;-146,6916198730;
3491,4030761719;-146,5621337891;
3499,4509277344;-146,3975067139;
3507,5192871094;-146,2285156250;
3515,6044921875;-146,0811462402;
3523,7082519531;-145,9720611572;
3531,8325195313;-145,9106750488;
3539,9736328125;-145,9027404785;
3548,1335449219;-145,9508209229;
3556,3142089844;-146,0512542725;
3564,5117187500;-146,1902008057;
3572,7282714844;-146,3445739746;
3580,9636230469;-146,4904174805;
3589,2199707031;-146,6148681641;
3597,4934082031;-146,7182006836;
3605,7858886719;-146,7993469238;
3614,0993652344;-146,8385772705;
3622,4301757813;-146,8038177490;
3630,7800292969;-146,6834869385;
3639,1513671875;-146,5087585449;
3647,5397949219;-146,3358612061;
3655,9475097656;-146,2121124268;
3664,3747558594;-146,1623535156;
3672,8234863281;-146,1945343018;
3681,2895507813;-146,3094329834;
3689,7751464844;-146,4388427734;
3698,2824707031;-146,6951141357;
3706,8073730469;-147,0275421143;
3715,3518066406;-147,4225463867;
3723,9179687500;-147,8492584229;
3732,5017089844;-148,2462310791;
3741,1054687500;-148,5174560547;
3749,7290039063;-148,5820617676;
3758,3745117188;-148,4631958008;
3767,0378417969;-148,2845458984;
3775,7209472656;-148,1747589111;
3784,4265136719;-148,2058563232;
3793,1499023438;-148,3787231445;
3801,8933105469;-148,7003326416;
3810,6589355469;-148,7507324219;
3819,4428710938;-148,4865875244;
3828,2468261719;-148,0628814697;
3837,0734863281;-147,5882415771;
3845,9182128906;-147,1660766602;
3854,7832031250;-146,8747100830;
3863,6687011719;-146,7580718994;
3872,5769042969;-146,8229370117;
3881,5036621094;-147,0390319824;
3890,4506835938;-147,3415374756;
3899,4206542969;-147,6423034668;
3908,4089355469;-147,8568115234;
3917,4182128906;-147,9416503906;
3926,4501953125;-147,9169311523;
3935,5009765625;-147,8484954834;
3944,5725097656;-147,8035430908;
3953,6650390625;-147,8165435791;
3962,7807617188;-147,9160003662;
3971,9152832031;-147,9815063477;
3981,0708007813;-147,9286193848;
3990,2497558594;-147,7886962891;
3999,4475097656;-147,5879821777;
4008,6665039063;-147,3677215576;
4017,9089355469;-147,1672973633;
4027,1704101563;-147,0142059326;
4036,4533691406;-146,9209594727;
4045,7600097656;-146,8881378174;
4055,0856933594;-146,9101715088;
4064,4331054688;-147,0328521729;
4073,8017578125;-147,2176055908;
4083,1943359375;-147,3513488770;
4092,6064453125;-147,4611358643;
4102,0400390625;-147,5189514160;
4111,4980468750;-147,5094299316;
4120,9750976563;-147,4467163086;
4130,4746093750;-147,3763427734;
4139,9975585938;-147,3537445068;
4149,5405273438;-147,4955291748;
4159,1054687500;-147,8064727783;
4168,6928710938;-148,0762176514;
4178,3041992188;-148,3488922119;
4187,9355468750;-148,5910797119;
4197,5888671875;-148,7657012939;
4207,2670898438;-148,8508148193;
4216,9648437500;-148,9018402100;
4226,6855468750;-149,0510559082;
4236,4306640625;-149,2484130859;
4246,1958007813;-149,4372558594;
4255,9833984375;-149,5002746582;
4265,7963867188;-149,3594207764;
4275,6293945313;-149,0323791504;
4285,4848632813;-148,3904113770;
4295,3632812500;-147,8336639404;
4305,2666015625;-147,5960388184;
4315,1904296875;-147,4739532471;
4325,1376953125;-147,4419708252;
4335,1098632813;-147,4609680176;
4345,1025390625;-147,5185241699;
4355,1181640625;-147,5846557617;
4365,1591796875;-147,6451110840;
4375,2211914063;-147,7362365723;
4385,3066406250;-147,8770446777;
4395,4150390625;-148,1984710693;
4405,5493164063;-148,5478820801;
4415,7041015625;-148,6738128662;
4425,8828125000;-148,6515655518;
4436,0874023438;-148,4915618896;
4446,3125000000;-148,1044311523;
4456,5615234375;-147,7704315186;
4466,8369140625;-147,7113494873;
4477,1333007813;-147,8291015625;
4487,4536132813;-148,1037445068;
4497,7998046875;-148,6173706055;
4508,1674804688;-149,0191802979;
4518,5590820313;-149,1905364990;
4528,9746093750;-149,3482666016;
4539,4169921875;-149,5445709229;
4549,8803710938;-149,5979461670;
4560,3681640625;-149,5031890869;
4570,8828125000;-149,3325500488;
4581,4189453125;-149,0352783203;
4591,9794921875;-148,8261108398;
4602,5668945313;-148,8025817871;
4613,1762695313;-148,8698883057;
4623,8095703125;-149,0646972656;
4634,4677734375;-149,2452697754;
4645,1533203125;-149,3148498535;
4655,8608398438;-149,3614044189;
4666,5927734375;-149,4730987549;
4677,3520507813;-149,6693115234;
4688,1337890625;-149,8118743896;
4698,9404296875;-149,8880920410;
4709,7744140625;-149,8114776611;
4720,6308593750;-149,6550445557;
4731,5122070313;-149,5850677490;
4742,4213867188;-149,5420989990;
4753,3525390625;-149,4885864258;
4764,3095703125;-149,3985290527;
4775,2915039063;-149,2496032715;
4786,3017578125;-148,9656066895;
4797,3344726563;-148,7583160400;
4808,3925781250;-148,7554626465;
4819,4790039063;-149,0001983643;
4830,5883789063;-149,4290924072;
4841,7231445313;-149,7312774658;
4852,8862304688;-149,9696044922;
4864,0722656250;-149,8639373779;
4875,2846679688;-149,5773773193;
4886,5224609375;-149,0397033691;
4897,7890625000;-148,6209106445;
4909,0786132813;-148,4972229004;
4920,3945312500;-148,5518341064;
4931,7387695313;-148,7753295898;
4943,1069335938;-148,9613037109;
4954,5009765625;-149,1402282715;
4965,9243164063;-149,1519775391;
4977,3710937500;-149,0662231445;
4988,8442382813;-148,8777618408;
5000,3437500000;-148,6707763672;
5011,8730468750;-148,5270690918;
5023,4257812500;-148,3109741211;
5035,0048828125;-148,1272277832;
5046,6137695313;-148,0642242432;
5058,2465820313;-148,1425933838;
5069,9062500000;-148,2740783691;
5081,5957031250;-148,4965362549;
5093,3090820313;-148,6692657471;
5105,0493164063;-148,7355651855;
5116,8198242188;-148,7981414795;
5128,6142578125;-148,8291778564;
5140,4360351563;-148,7656860352;
5152,2851562500;-148,6214141846;
5164,1645507813;-148,5191650391;
5176,0683593750;-148,4889373779;
5187,9995117188;-148,6608428955;
5199,9609375000;-149,0528259277;
5211,9472656250;-149,4561004639;
5223,9609375000;-149,5971374512;
5236,0053710938;-149,5570373535;
5248,0747070313;-149,3663177490;
5260,1723632813;-149,1338958740;
5272,2973632813;-148,9459686279;
5284,4531250000;-148,8716735840;
5296,6342773438;-148,9197082520;
5308,8432617188;-149,0418243408;
5321,0834960938;-149,3491363525;
5333,3491210938;-149,7524261475;
5345,6425781250;-150,2048492432;
5357,9677734375;-150,6797943115;
5370,3183593750;-151,1523895264;
5382,6972656250;-151,5305480957;
5395,1074218750;-151,4997253418;
5407,5439453125;-151,0417327881;
5420,0083007813;-150,3310241699;
5432,5019531250;-149,7456970215;
5445,0273437500;-149,5024108887;
5457,5786132813;-149,5735778809;
5470,1586914063;-149,9171752930;
5482,7705078125;-150,2688751221;
5495,4086914063;-150,3115539551;
5508,0761718750;-150,0528717041;
5520,7758789063;-149,6990051270;
5533,5014648438;-149,5118865967;
5546,2568359375;-149,5748748779;
5559,0410156250;-149,6911926270;
5571,8579101563;-149,6690063477;
5584,7016601563;-149,5705108643;
5597,5747070313;-149,5744323730;
5610,4804687500;-149,7276763916;
5623,4130859375;-149,9766845703;
5636,3754882813;-150,1527557373;
5649,3710937500;-150,0589294434;
5662,3930664063;-149,7881774902;
5675,4453125000;-149,5355224609;
5688,5307617188;-149,3862762451;
5701,6430664063;-149,2946472168;
5714,7861328125;-149,2040405273;
5727,9589843750;-149,0800476074;
5741,1655273438;-148,8970184326;
5754,3994140625;-148,8460998535;
5767,6635742188;-148,8933105469;
5780,9614257813;-148,9400024414;
5794,2871093750;-148,9651641846;
5807,6435546875;-149,0548858643;
5821,0336914063;-149,3261108398;
5834,4516601563;-149,8490142822;
5847,9003906250;-150,1652679443;
5861,3798828125;-150,2774810791;
5874,8940429688;-150,3688354492;
5888,4365234375;-150,7400665283;
5902,0097656250;-151,8247833252;
5915,6171875000;-152,9028778076;
5929,2534179688;-153,4889678955;
5942,9204101563;-153,2749938965;
5956,6225585938;-152,3780517578;
5970,3530273438;-151,0900878906;
5984,1152343750;-150,2788696289;
5997,9125976563;-149,7344970703;
6011,7377929688;-149,4443664551;
6025,5957031250;-149,3618621826;
6039,4848632813;-149,3314056396;
6053,4096679688;-149,3609771729;
6067,3632812500;-149,4803009033;
6081,3491210938;-149,6553802490;
6095,3701171875;-149,7207641602;
6109,4204101563;-149,7155456543;
6123,5029296875;-149,6292572021;
6137,6215820313;-149,5134887695;
6151,7690429688;-149,4347534180;
6165,9497070313;-149,5559997559;
6180,1625976563;-149,8571166992;
6194,4116210938;-150,2319641113;
6208,6899414063;-150,5433807373;
6223,0014648438;-150,5958709717;
6237,3496093750;-150,5242919922;
6251,7270507813;-150,2829437256;
6266,1376953125;-150,0106506348;
6280,5849609375;-149,9253845215;
6295,0620117188;-150,0832214355;
6309,5727539063;-150,7879333496;
6324,1201171875;-151,7822723389;
6338,6977539063;-152,9423828125;
6353,3090820313;-153,3841552734;
6367,9536132813;-152,1186981201;
6382,6357421875;-151,1810607910;
6397,3481445313;-150,7589416504;
6412,0947265625;-150,7411651611;
6426,8784179688;-150,8358612061;
6441,6928710938;-150,6615447998;
6456,5415039063;-150,1211242676;
6471,4277343750;-149,2871856689;
6486,3447265625;-148,9230346680;
6501,2963867188;-149,0995788574;
6516,2822265625;-149,5852355957;
6531,3061523438;-150,2415771484;
6546,3613281250;-150,6251373291;
6561,4511718750;-150,8091583252;
6576,5795898438;-150,9931640625;
6591,7392578125;-151,2410888672;
6606,9335937500;-151,4815368652;
6622,1665039063;-151,6158142090;
6637,4311523438;-151,4175262451;
6652,7309570313;-150,7763671875;
6668,0659179688;-149,7279510498;
6683,4399414063;-149,0451507568;
6698,8457031250;-149,0908355713;
6714,2871093750;-149,5659790039;
6729,7675781250;-150,2124176025;
6745,2802734375;-150,8584442139;
6760,8286132813;-151,2213745117;
6776,4165039063;-151,8320312500;
6792,0366210938;-152,6932830811;
6807,6928710938;-152,8828582764;
6823,3886718750;-152,3453369141;
6839,1171875000;-151,6969604492;
6854,8818359375;-151,6947326660;
6870,6826171875;-151,9521484375;
6886,5239257813;-151,7743225098;
6902,3979492188;-151,3954620361;
6918,3081054688;-151,5776062012;
6934,2592773438;-152,1876831055;
6950,2431640625;-153,0275878906;
6966,2641601563;-154,0314636230;
6982,3256835938;-154,5975952148;
6998,4204101563;-154,4131774902;
7014,5522460938;-152,9958953857;
7030,7211914063;-151,7867889404;
7046,9316406250;-151,5402832031;
7063,1752929688;-151,5498809814;
7079,4560546875;-151,1516571045;
7095,7788085938;-150,7816925049;
7112,1352539063;-150,8497924805;
7128,5292968750;-151,2353668213;
7144,9648437500;-151,6067199707;
7161,4345703125;-151,2879943848;
7177,9418945313;-150,7216186523;
7194,4916992188;-150,1514282227;
7211,0756835938;-149,7173614502;
7227,6972656250;-149,6676025391;
7244,3579101563;-150,0137329102;
7261,0605468750;-150,6211090088;
7277,7978515625;-151,1575469971;
